,CPI,Core_CPI,Unemployment,GDP,Industrial_Production,Retail_Sales,Housing_Starts,Consumer_Sentiment,VIX,Inflation_YoY,Core_Inflation_YoY
2019-09-10,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,15.2,0.1538846099767177,0.19365082974263093
2019-09-11,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,14.61,0.1538846099767177,0.19365082974263093
2019-09-12,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,14.22,0.1538846099767177,0.19365082974263093
2019-09-13,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,13.74,0.1538846099767177,0.19365082974263093
2019-09-16,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,14.67,0.1538846099767177,0.19365082974263093
2019-09-17,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,14.44,0.0,0.0
2019-09-18,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,13.95,0.0,0.0
2019-09-19,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,14.05,0.0,0.0
2019-09-20,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,15.32,0.0,0.0
2019-09-23,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,14.91,0.0,0.0
2019-09-24,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,17.05,0.0,0.0
2019-09-25,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,15.96,0.0,0.0
2019-09-26,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,16.07,0.0,0.0
2019-09-27,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,17.22,0.0,0.0
2019-09-30,256.43,264.388,3.5,20843.322,102.4601,518188.0,1311.0,93.2,16.24,0.0,0.0
2019-10-01,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,18.56,0.2827282299262768,0.2201310195621753
2019-10-02,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,20.56,0.2827282299262768,0.2201310195621753
2019-10-03,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,19.12,0.2827282299262768,0.2201310195621753
2019-10-04,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,17.04,0.2827282299262768,0.2201310195621753
2019-10-07,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,17.86,0.2827282299262768,0.2201310195621753
2019-10-08,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,20.28,0.2827282299262768,0.2201310195621753
2019-10-09,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,18.64,0.2827282299262768,0.2201310195621753
2019-10-10,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,17.57,0.2827282299262768,0.2201310195621753
2019-10-11,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,15.58,0.2827282299262768,0.2201310195621753
2019-10-14,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,14.57,0.2827282299262768,0.2201310195621753
2019-10-15,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,13.54,0.2827282299262768,0.2201310195621753
2019-10-16,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,13.68,0.2827282299262768,0.2201310195621753
2019-10-17,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,13.79,0.0,0.0
2019-10-18,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,14.25,0.0,0.0
2019-10-21,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,14.0,0.0,0.0
2019-10-22,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,14.46,0.0,0.0
2019-10-23,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,14.01,0.0,0.0
2019-10-24,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,13.71,0.0,0.0
2019-10-25,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,12.65,0.0,0.0
2019-10-28,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,13.11,0.0,0.0
2019-10-29,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,13.2,0.0,0.0
2019-10-30,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,12.33,0.0,0.0
2019-10-31,257.155,264.97,3.6,20985.448,101.5878,519795.0,1325.0,95.5,13.22,0.0,0.0
2019-11-01,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.3,0.281542260504386,0.2181379024040364
2019-11-04,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.83,0.281542260504386,0.2181379024040364
2019-11-05,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,13.1,0.281542260504386,0.2181379024040364
2019-11-06,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.62,0.281542260504386,0.2181379024040364
2019-11-07,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.73,0.281542260504386,0.2181379024040364
2019-11-08,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.07,0.281542260504386,0.2181379024040364
2019-11-11,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.69,0.281542260504386,0.2181379024040364
2019-11-12,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.68,0.281542260504386,0.2181379024040364
2019-11-13,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,13.0,0.281542260504386,0.2181379024040364
2019-11-14,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,13.05,0.281542260504386,0.2181379024040364
2019-11-15,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.05,0.281542260504386,0.2181379024040364
2019-11-18,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.46,0.281542260504386,0.2181379024040364
2019-11-19,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.86,0.0,0.0
2019-11-20,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.78,0.0,0.0
2019-11-21,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,13.13,0.0,0.0
2019-11-22,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.34,0.0,0.0
2019-11-25,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,11.87,0.0,0.0
2019-11-26,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,11.54,0.0,0.0
2019-11-27,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,11.75,0.0,0.0
2019-11-28,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,11.75,0.0,0.0
2019-11-29,257.879,265.548,3.6,20985.448,102.1494,523120.0,1353.0,96.8,12.62,0.0,0.0
2019-12-01,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,12.62,0.29122185210892493,0.17774564297226014
2019-12-02,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,14.91,0.29122185210892493,0.17774564297226014
2019-12-03,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,15.96,0.29122185210892493,0.17774564297226014
2019-12-04,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,14.8,0.29122185210892493,0.17774564297226014
2019-12-05,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,14.52,0.29122185210892493,0.17774564297226014
2019-12-06,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,13.62,0.29122185210892493,0.17774564297226014
2019-12-09,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,15.86,0.29122185210892493,0.17774564297226014
2019-12-10,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,15.68,0.29122185210892493,0.17774564297226014
2019-12-11,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,14.99,0.29122185210892493,0.17774564297226014
2019-12-12,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,13.94,0.29122185210892493,0.17774564297226014
2019-12-13,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,12.63,0.29122185210892493,0.17774564297226014
2019-12-16,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,12.14,0.29122185210892493,0.17774564297226014
2019-12-17,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,12.29,0.0,0.0
2019-12-18,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,12.58,0.0,0.0
2019-12-19,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,12.5,0.0,0.0
2019-12-20,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,12.51,0.0,0.0
2019-12-23,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,12.61,0.0,0.0
2019-12-24,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,12.67,0.0,0.0
2019-12-25,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,12.67,0.0,0.0
2019-12-26,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,12.65,0.0,0.0
2019-12-27,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,13.43,0.0,0.0
2019-12-30,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,14.82,0.0,0.0
2019-12-31,258.63,266.02,3.6,20985.448,101.9421,524954.0,1548.0,99.3,13.78,0.0,0.0
2020-01-01,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,13.78,0.19216641534238743,0.2616344635741674
2020-01-02,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,12.47,0.19216641534238743,0.2616344635741674
2020-01-03,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,14.02,0.19216641534238743,0.2616344635741674
2020-01-06,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,13.85,0.19216641534238743,0.2616344635741674
2020-01-07,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,13.79,0.19216641534238743,0.2616344635741674
2020-01-08,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,13.45,0.19216641534238743,0.2616344635741674
2020-01-09,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,12.54,0.19216641534238743,0.2616344635741674
2020-01-10,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,12.56,0.19216641534238743,0.2616344635741674
2020-01-13,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,12.32,0.19216641534238743,0.2616344635741674
2020-01-14,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,12.39,0.19216641534238743,0.2616344635741674
2020-01-15,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,12.42,0.19216641534238743,0.2616344635741674
2020-01-16,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,12.32,0.19216641534238743,0.2616344635741674
2020-01-17,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,12.1,0.0,0.0
2020-01-20,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,12.1,0.0,0.0
2020-01-21,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,12.85,0.0,0.0
2020-01-22,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,12.91,0.0,0.0
2020-01-23,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,12.98,0.0,0.0
2020-01-24,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,14.56,0.0,0.0
2020-01-27,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,18.23,0.0,0.0
2020-01-28,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,16.28,0.0,0.0
2020-01-29,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,16.39,0.0,0.0
2020-01-30,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,15.49,0.0,0.0
2020-01-31,259.127,266.716,3.6,20693.238,101.3372,525411.0,1578.0,99.8,18.84,0.0,0.0
2020-02-01,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,18.84,0.04746707213065804,0.2452046371421268
2020-02-03,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,17.97,0.04746707213065804,0.2452046371421268
2020-02-04,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,16.05,0.04746707213065804,0.2452046371421268
2020-02-05,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,15.15,0.04746707213065804,0.2452046371421268
2020-02-06,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,14.96,0.04746707213065804,0.2452046371421268
2020-02-07,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,15.47,0.04746707213065804,0.2452046371421268
2020-02-10,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,15.04,0.04746707213065804,0.2452046371421268
2020-02-11,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,15.18,0.04746707213065804,0.2452046371421268
2020-02-12,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,13.74,0.04746707213065804,0.2452046371421268
2020-02-13,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,14.15,0.04746707213065804,0.2452046371421268
2020-02-14,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,13.68,0.04746707213065804,0.2452046371421268
2020-02-17,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,13.68,0.04746707213065804,0.2452046371421268
2020-02-18,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,14.83,0.0,0.0
2020-02-19,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,14.38,0.0,0.0
2020-02-20,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,15.56,0.0,0.0
2020-02-21,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,17.08,0.0,0.0
2020-02-24,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,25.03,0.0,0.0
2020-02-25,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,27.85,0.0,0.0
2020-02-26,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,27.56,0.0,0.0
2020-02-27,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,39.16,0.0,0.0
2020-02-28,259.25,267.37,3.5,20693.238,101.6718,525380.0,1537.0,101.0,40.11,0.0,0.0
2020-03-01,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,40.11,-0.4528447444551498,-0.11818827841568735
2020-03-02,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,33.42,-0.4528447444551498,-0.11818827841568735
2020-03-03,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,36.82,-0.4528447444551498,-0.11818827841568735
2020-03-04,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,31.99,-0.4528447444551498,-0.11818827841568735
2020-03-05,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,39.62,-0.4528447444551498,-0.11818827841568735
2020-03-06,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,41.94,-0.4528447444551498,-0.11818827841568735
2020-03-09,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,54.46,-0.4528447444551498,-0.11818827841568735
2020-03-10,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,47.3,-0.4528447444551498,-0.11818827841568735
2020-03-11,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,53.9,-0.4528447444551498,-0.11818827841568735
2020-03-12,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,75.47,-0.4528447444551498,-0.11818827841568735
2020-03-13,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,57.83,-0.4528447444551498,-0.11818827841568735
2020-03-16,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,82.69,-0.4528447444551498,-0.11818827841568735
2020-03-17,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,75.91,0.0,0.0
2020-03-18,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,76.45,0.0,0.0
2020-03-19,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,72.0,0.0,0.0
2020-03-20,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,66.04,0.0,0.0
2020-03-23,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,61.59,0.0,0.0
2020-03-24,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,61.67,0.0,0.0
2020-03-25,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,63.95,0.0,0.0
2020-03-26,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,61.0,0.0,0.0
2020-03-27,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,65.54,0.0,0.0
2020-03-30,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,57.08,0.0,0.0
2020-03-31,258.076,267.054,4.4,20693.238,97.606,477676.0,1252.0,89.1,53.54,0.0,0.0
2020-04-01,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,57.06,-0.7920147553434065,-0.48978858208451603
2020-04-02,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,50.91,-0.7920147553434065,-0.48978858208451603
2020-04-03,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,46.8,-0.7920147553434065,-0.48978858208451603
2020-04-06,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,45.24,-0.7920147553434065,-0.48978858208451603
2020-04-07,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,46.7,-0.7920147553434065,-0.48978858208451603
2020-04-08,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,43.35,-0.7920147553434065,-0.48978858208451603
2020-04-09,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,41.67,-0.7920147553434065,-0.48978858208451603
2020-04-10,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,41.67,-0.7920147553434065,-0.48978858208451603
2020-04-13,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,41.17,-0.7920147553434065,-0.48978858208451603
2020-04-14,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,37.76,-0.7920147553434065,-0.48978858208451603
2020-04-15,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,40.84,-0.7920147553434065,-0.48978858208451603
2020-04-16,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,40.11,-0.7920147553434065,-0.48978858208451603
2020-04-17,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,38.15,0.0,0.0
2020-04-20,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,43.83,0.0,0.0
2020-04-21,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,45.41,0.0,0.0
2020-04-22,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,41.98,0.0,0.0
2020-04-23,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,41.38,0.0,0.0
2020-04-24,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,35.93,0.0,0.0
2020-04-27,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,33.29,0.0,0.0
2020-04-28,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,33.57,0.0,0.0
2020-04-29,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,31.23,0.0,0.0
2020-04-30,256.032,265.746,14.8,19056.617,84.6812,408312.0,931.0,71.8,34.15,0.0,0.0
2020-05-01,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,37.19,-0.08983252093487382,-0.12568392374673332
2020-05-04,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,35.97,-0.08983252093487382,-0.12568392374673332
2020-05-05,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,33.61,-0.08983252093487382,-0.12568392374673332
2020-05-06,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,34.12,-0.08983252093487382,-0.12568392374673332
2020-05-07,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,31.44,-0.08983252093487382,-0.12568392374673332
2020-05-08,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,27.98,-0.08983252093487382,-0.12568392374673332
2020-05-11,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,27.57,-0.08983252093487382,-0.12568392374673332
2020-05-12,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,33.04,-0.08983252093487382,-0.12568392374673332
2020-05-13,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,35.28,-0.08983252093487382,-0.12568392374673332
2020-05-14,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,32.61,-0.08983252093487382,-0.12568392374673332
2020-05-15,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,31.89,-0.08983252093487382,-0.12568392374673332
2020-05-18,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,29.3,-0.08983252093487382,-0.12568392374673332
2020-05-19,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,30.53,0.0,0.0
2020-05-20,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,27.99,0.0,0.0
2020-05-21,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,29.53,0.0,0.0
2020-05-22,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,28.16,0.0,0.0
2020-05-25,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,28.16,0.0,0.0
2020-05-26,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,28.01,0.0,0.0
2020-05-27,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,27.62,0.0,0.0
2020-05-28,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,28.59,0.0,0.0
2020-05-29,255.802,265.412,13.2,19056.617,86.0108,484978.0,1053.0,72.3,27.51,0.0,0.0
2020-06-01,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,28.23,0.4847499237691677,0.16464967672902286
2020-06-02,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,26.84,0.4847499237691677,0.16464967672902286
2020-06-03,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,25.66,0.4847499237691677,0.16464967672902286
2020-06-04,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,25.81,0.4847499237691677,0.16464967672902286
2020-06-05,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,24.52,0.4847499237691677,0.16464967672902286
2020-06-08,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,25.81,0.4847499237691677,0.16464967672902286
2020-06-09,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,27.57,0.4847499237691677,0.16464967672902286
2020-06-10,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,27.57,0.4847499237691677,0.16464967672902286
2020-06-11,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,40.79,0.4847499237691677,0.16464967672902286
2020-06-12,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,36.09,0.4847499237691677,0.16464967672902286
2020-06-15,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,34.4,0.4847499237691677,0.16464967672902286
2020-06-16,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,33.67,0.4847499237691677,0.16464967672902286
2020-06-17,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,33.47,0.0,0.0
2020-06-18,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,32.94,0.0,0.0
2020-06-19,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,35.12,0.0,0.0
2020-06-22,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,31.77,0.0,0.0
2020-06-23,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,31.37,0.0,0.0
2020-06-24,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,33.84,0.0,0.0
2020-06-25,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,32.22,0.0,0.0
2020-06-26,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,34.73,0.0,0.0
2020-06-29,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,31.78,0.0,0.0
2020-06-30,257.042,265.849,11.0,19056.617,91.6745,526970.0,1254.0,78.1,30.43,0.0,0.0
2020-07-01,258.352,267.389,10.2,20548.793,95.0037,535644.0,1523.0,72.5,28.62,0.5096443382793581,0.5792762056656242
